sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
PB,2020,9,429,1951891.97,2020-09-01 00:00:00
PB,2020,9,439,5598220.68,2020-09-01 00:00:00
PB,2020,9,499,55848129.87,2020-09-01 00:00:00
PB,2020,9,999,605236097.85,2020-09-01 00:00:00
PE,2018,1,119,752870,2018-01-01 00:00:00
PE,2018,1,129,230070542,2018-01-01 00:00:00
PE,2018,1,131,278491632,2018-01-01 00:00:00
PE,2018,1,132,278566885,2018-01-01 00:00:00
PE,2018,1,133,23005823,2018-01-01 00:00:00
PE,2018,1,134,72192708,2018-01-01 00:00:00
PE,2018,1,135,62692379,2018-01-01 00:00:00
PE,2018,1,139,714949427,2018-01-01 00:00:00
PE,2018,1,211,157614658,2018-01-01 00:00:00
PE,2018,1,212,0,2018-01-01 00:00:00
PE,2018,1,219,157614658,2018-01-01 00:00:00
PE,2018,1,221,51096828,2018-01-01 00:00:00
PE,2018,1,222,256403163,2018-01-01 00:00:00
PE,2018,1,229,307499991,2018-01-01 00:00:00
PE,2018,1,239,4437338,2018-01-01 00:00:00
PE,2018,1,249,9413273,2018-01-01 00:00:00
PE,2018,1,399,1424738099,2018-01-01 00:00:00
PE,2018,1,409,132063744,2018-01-01 00:00:00
PE,2018,1,419,6472944,2018-01-01 00:00:00
PE,2018,1,429,11528240,2018-01-01 00:00:00
PE,2018,1,439,10306062,2018-01-01 00:00:00
PE,2018,1,499,160370990,2018-01-01 00:00:00
PE,2018,1,999,1585109089,2018-01-01 00:00:00
PE,2018,10,119,650310,2018-10-01 00:00:00
PE,2018,10,129,229418925,2018-10-01 00:00:00
PE,2018,10,131,312940424,2018-10-01 00:00:00
PE,2018,10,132,263179472,2018-10-01 00:00:00
PE,2018,10,133,23756498,2018-10-01 00:00:00
PE,2018,10,134,59848177,2018-10-01 00:00:00
PE,2018,10,135,62567012,2018-10-01 00:00:00
PE,2018,10,139,722291583,2018-10-01 00:00:00
PE,2018,10,211,155651146,2018-10-01 00:00:00
PE,2018,10,212,0,2018-10-01 00:00:00
PE,2018,10,219,155651146,2018-10-01 00:00:00
PE,2018,10,221,233240299,2018-10-01 00:00:00
PE,2018,10,222,24795579,2018-10-01 00:00:00
PE,2018,10,229,258035878,2018-10-01 00:00:00
PE,2018,10,239,4206033,2018-10-01 00:00:00
PE,2018,10,249,12131296,2018-10-01 00:00:00
PE,2018,10,399,1382385171,2018-10-01 00:00:00
PE,2018,10,409,15431920,2018-10-01 00:00:00
PE,2018,10,419,7099819,2018-10-01 00:00:00
PE,2018,10,429,13155590,2018-10-01 00:00:00
PE,2018,10,439,20159180,2018-10-01 00:00:00
PE,2018,10,499,55846509,2018-10-01 00:00:00
PE,2018,10,999,1438231680,2018-10-01 00:00:00
PE,2018,11,119,677399,2018-11-01 00:00:00
PE,2018,11,129,240597234,2018-11-01 00:00:00
PE,2018,11,131,308172459,2018-11-01 00:00:00
PE,2018,11,132,282224276,2018-11-01 00:00:00
PE,2018,11,133,23146216,2018-11-01 00:00:00
PE,2018,11,134,63890233,2018-11-01 00:00:00
PE,2018,11,135,65224789,2018-11-01 00:00:00
PE,2018,11,139,742657973,2018-11-01 00:00:00
PE,2018,11,211,164220878,2018-11-01 00:00:00
PE,2018,11,212,0,2018-11-01 00:00:00
PE,2018,11,219,164220878,2018-11-01 00:00:00
PE,2018,11,221,162104851,2018-11-01 00:00:00
PE,2018,11,222,37167325,2018-11-01 00:00:00
PE,2018,11,229,199272176,2018-11-01 00:00:00
PE,2018,11,239,4017803,2018-11-01 00:00:00
PE,2018,11,249,9502860,2018-11-01 00:00:00
PE,2018,11,399,1360946323,2018-11-01 00:00:00
PE,2018,11,409,11195485,2018-11-01 00:00:00
PE,2018,11,419,20020146,2018-11-01 00:00:00
PE,2018,11,429,12109233,2018-11-01 00:00:00
PE,2018,11,439,20177626,2018-11-01 00:00:00
PE,2018,11,499,63502490,2018-11-01 00:00:00
PE,2018,11,999,1424448813,2018-11-01 00:00:00
PE,2018,12,119,622302,2018-12-01 00:00:00
PE,2018,12,129,246689565,2018-12-01 00:00:00
PE,2018,12,131,312693904,2018-12-01 00:00:00
PE,2018,12,132,288349497,2018-12-01 00:00:00
PE,2018,12,133,25156711,2018-12-01 00:00:00
PE,2018,12,134,63856652,2018-12-01 00:00:00
PE,2018,12,135,63545708,2018-12-01 00:00:00
PE,2018,12,139,753602472,2018-12-01 00:00:00
PE,2018,12,211,163212034,2018-12-01 00:00:00
PE,2018,12,212,0,2018-12-01 00:00:00
PE,2018,12,219,163212034,2018-12-01 00:00:00
PE,2018,12,221,242573614,2018-12-01 00:00:00
PE,2018,12,222,38463551,2018-12-01 00:00:00
PE,2018,12,229,281037165,2018-12-01 00:00:00
PE,2018,12,239,4168956,2018-12-01 00:00:00
PE,2018,12,249,10939229,2018-12-01 00:00:00
PE,2018,12,399,1460271723,2018-12-01 00:00:00
PE,2018,12,409,12461546,2018-12-01 00:00:00
PE,2018,12,419,6632047,2018-12-01 00:00:00
PE,2018,12,429,9452533,2018-12-01 00:00:00
PE,2018,12,439,23908519,2018-12-01 00:00:00
PE,2018,12,499,52454645,2018-12-01 00:00:00
PE,2018,12,999,1512726368,2018-12-01 00:00:00
PE,2018,2,119,696255,2018-02-01 00:00:00
PE,2018,2,129,187280504,2018-02-01 00:00:00
PE,2018,2,131,259955165,2018-02-01 00:00:00
PE,2018,2,132,236996016,2018-02-01 00:00:00
PE,2018,2,133,19088519,2018-02-01 00:00:00
PE,2018,2,134,68637273,2018-02-01 00:00:00
PE,2018,2,135,52273475,2018-02-01 00:00:00
PE,2018,2,139,636950448,2018-02-01 00:00:00
PE,2018,2,211,139813312,2018-02-01 00:00:00
PE,2018,2,212,0,2018-02-01 00:00:00
PE,2018,2,219,139813312,2018-02-01 00:00:00
PE,2018,2,221,12245333,2018-02-01 00:00:00
PE,2018,2,222,138335525,2018-02-01 00:00:00
PE,2018,2,229,150580858,2018-02-01 00:00:00
PE,2018,2,239,4417578,2018-02-01 00:00:00
PE,2018,2,249,7521532,2018-02-01 00:00:00
PE,2018,2,399,1127260487,2018-02-01 00:00:00
PE,2018,2,409,415180887,2018-02-01 00:00:00
PE,2018,2,419,6670807,2018-02-01 00:00:00
PE,2018,2,429,8457518,2018-02-01 00:00:00
PE,2018,2,439,13230800,2018-02-01 00:00:00
PE,2018,2,499,443540012,2018-02-01 00:00:00
PE,2018,2,999,1570800499,2018-02-01 00:00:00
PE,2018,3,119,649304,2018-03-01 00:00:00
PE,2018,3,129,184914086,2018-03-01 00:00:00
PE,2018,3,131,251473907,2018-03-01 00:00:00
PE,2018,3,132,197964292,2018-03-01 00:00:00
PE,2018,3,133,17946417,2018-03-01 00:00:00
PE,2018,3,134,67376244,2018-03-01 00:00:00
PE,2018,3,135,66338204,2018-03-01 00:00:00
PE,2018,3,139,601099064,2018-03-01 00:00:00
PE,2018,3,211,128895569,2018-03-01 00:00:00
PE,2018,3,212,0,2018-03-01 00:00:00
PE,2018,3,219,128895569,2018-03-01 00:00:00
PE,2018,3,221,80028672,2018-03-01 00:00:00
PE,2018,3,222,109502675,2018-03-01 00:00:00
PE,2018,3,229,189531347,2018-03-01 00:00:00
PE,2018,3,239,4153063,2018-03-01 00:00:00
PE,2018,3,249,9224774,2018-03-01 00:00:00
PE,2018,3,399,1118467207,2018-03-01 00:00:00
PE,2018,3,409,181583320,2018-03-01 00:00:00
PE,2018,3,419,16593589,2018-03-01 00:00:00
PE,2018,3,429,8930303,2018-03-01 00:00:00
PE,2018,3,439,19405985,2018-03-01 00:00:00
PE,2018,3,499,226513197,2018-03-01 00:00:00
PE,2018,3,999,1344980404,2018-03-01 00:00:00
PE,2018,4,119,698475,2018-04-01 00:00:00
PE,2018,4,129,203805819,2018-04-01 00:00:00
PE,2018,4,131,297430517,2018-04-01 00:00:00
PE,2018,4,132,258039183,2018-04-01 00:00:00
PE,2018,4,133,22171135,2018-04-01 00:00:00
PE,2018,4,134,104866519,2018-04-01 00:00:00
PE,2018,4,135,59497168,2018-04-01 00:00:00
PE,2018,4,139,742004522,2018-04-01 00:00:00
PE,2018,4,211,240984274,2018-04-01 00:00:00
PE,2018,4,212,0,2018-04-01 00:00:00
PE,2018,4,219,240984274,2018-04-01 00:00:00
PE,2018,4,221,178808452,2018-04-01 00:00:00
PE,2018,4,222,89061055,2018-04-01 00:00:00
PE,2018,4,229,267869507,2018-04-01 00:00:00
PE,2018,4,239,4544424,2018-04-01 00:00:00
PE,2018,4,249,8321425,2018-04-01 00:00:00
PE,2018,4,399,1468228446,2018-04-01 00:00:00
PE,2018,4,409,148108430,2018-04-01 00:00:00
PE,2018,4,419,9911278,2018-04-01 00:00:00
PE,2018,4,429,10050879,2018-04-01 00:00:00
PE,2018,4,439,18757129,2018-04-01 00:00:00
PE,2018,4,499,186827716,2018-04-01 00:00:00
PE,2018,4,999,1655056162,2018-04-01 00:00:00
PE,2018,5,119,692504,2018-05-01 00:00:00
PE,2018,5,129,196217204,2018-05-01 00:00:00
PE,2018,5,131,257523119,2018-05-01 00:00:00
PE,2018,5,132,223919082,2018-05-01 00:00:00
PE,2018,5,133,19813890,2018-05-01 00:00:00
PE,2018,5,134,67392681,2018-05-01 00:00:00
PE,2018,5,135,53075800,2018-05-01 00:00:00
PE,2018,5,139,621724572,2018-05-01 00:00:00
PE,2018,5,211,130252029,2018-05-01 00:00:00
PE,2018,5,212,0,2018-05-01 00:00:00
PE,2018,5,219,130252029,2018-05-01 00:00:00
PE,2018,5,221,200366144,2018-05-01 00:00:00
PE,2018,5,222,41924225,2018-05-01 00:00:00
PE,2018,5,229,242290369,2018-05-01 00:00:00
PE,2018,5,239,3685317,2018-05-01 00:00:00
PE,2018,5,249,7603174,2018-05-01 00:00:00
PE,2018,5,399,1202465169,2018-05-01 00:00:00
PE,2018,5,409,48495510,2018-05-01 00:00:00
PE,2018,5,419,8762659,2018-05-01 00:00:00
PE,2018,5,429,9646868,2018-05-01 00:00:00
PE,2018,5,439,16881776,2018-05-01 00:00:00
PE,2018,5,499,83786813,2018-05-01 00:00:00
PE,2018,5,999,1286251982,2018-05-01 00:00:00
PE,2018,6,119,528641,2018-06-01 00:00:00
PE,2018,6,129,188414416,2018-06-01 00:00:00
PE,2018,6,131,235772629,2018-06-01 00:00:00
PE,2018,6,132,230403181,2018-06-01 00:00:00
PE,2018,6,133,18093416,2018-06-01 00:00:00
PE,2018,6,134,50978267,2018-06-01 00:00:00
PE,2018,6,135,56465318,2018-06-01 00:00:00
PE,2018,6,139,591712811,2018-06-01 00:00:00
PE,2018,6,211,155542783,2018-06-01 00:00:00
PE,2018,6,212,0,2018-06-01 00:00:00
PE,2018,6,219,155542783,2018-06-01 00:00:00
PE,2018,6,221,284044645,2018-06-01 00:00:00
PE,2018,6,222,28616777,2018-06-01 00:00:00
PE,2018,6,229,312661422,2018-06-01 00:00:00
PE,2018,6,239,3912883,2018-06-01 00:00:00
PE,2018,6,249,9681794,2018-06-01 00:00:00
PE,2018,6,399,1262454750,2018-06-01 00:00:00
PE,2018,6,409,36719813,2018-06-01 00:00:00
PE,2018,6,419,9525244,2018-06-01 00:00:00
PE,2018,6,429,10596657,2018-06-01 00:00:00
PE,2018,6,439,16975943,2018-06-01 00:00:00
PE,2018,6,499,73817657,2018-06-01 00:00:00
PE,2018,6,999,1336272407,2018-06-01 00:00:00
PE,2018,7,119,519612,2018-07-01 00:00:00
PE,2018,7,129,222073451,2018-07-01 00:00:00
PE,2018,7,131,306510083,2018-07-01 00:00:00
PE,2018,7,132,260726090,2018-07-01 00:00:00
PE,2018,7,133,25624587,2018-07-01 00:00:00
PE,2018,7,134,74227243,2018-07-01 00:00:00
PE,2018,7,135,60001562,2018-07-01 00:00:00
PE,2018,7,139,727089565,2018-07-01 00:00:00
PE,2018,7,211,150112488,2018-07-01 00:00:00
PE,2018,7,212,0,2018-07-01 00:00:00
PE,2018,7,219,150112488,2018-07-01 00:00:00
PE,2018,7,221,185144068,2018-07-01 00:00:00
PE,2018,7,222,24251134,2018-07-01 00:00:00
PE,2018,7,229,209395202,2018-07-01 00:00:00
PE,2018,7,239,4290972,2018-07-01 00:00:00
PE,2018,7,249,8011839,2018-07-01 00:00:00
PE,2018,7,399,1321493129,2018-07-01 00:00:00
PE,2018,7,409,33470043,2018-07-01 00:00:00
PE,2018,7,419,7781783,2018-07-01 00:00:00
PE,2018,7,429,13591155,2018-07-01 00:00:00
PE,2018,7,439,20792692,2018-07-01 00:00:00
PE,2018,7,499,75635673,2018-07-01 00:00:00
PE,2018,7,999,1397128802,2018-07-01 00:00:00
PE,2018,8,119,656544,2018-08-01 00:00:00
PE,2018,8,129,213874612,2018-08-01 00:00:00
PE,2018,8,131,296793340,2018-08-01 00:00:00
PE,2018,8,132,256922999,2018-08-01 00:00:00
PE,2018,8,133,21260371,2018-08-01 00:00:00
PE,2018,8,134,64293915,2018-08-01 00:00:00
PE,2018,8,135,65473833,2018-08-01 00:00:00
PE,2018,8,139,704744458,2018-08-01 00:00:00
PE,2018,8,211,150523665,2018-08-01 00:00:00
PE,2018,8,212,0,2018-08-01 00:00:00
PE,2018,8,219,150523665,2018-08-01 00:00:00
PE,2018,8,221,168805820,2018-08-01 00:00:00
PE,2018,8,222,25414322,2018-08-01 00:00:00
PE,2018,8,229,194220142,2018-08-01 00:00:00
PE,2018,8,239,4489416,2018-08-01 00:00:00
PE,2018,8,249,11302813,2018-08-01 00:00:00
PE,2018,8,399,1279811650,2018-08-01 00:00:00
PE,2018,8,409,27455359,2018-08-01 00:00:00
PE,2018,8,419,4988698,2018-08-01 00:00:00
PE,2018,8,429,36345229,2018-08-01 00:00:00
PE,2018,8,439,20259631,2018-08-01 00:00:00
PE,2018,8,499,89048917,2018-08-01 00:00:00
PE,2018,8,999,1368860567,2018-08-01 00:00:00
PE,2018,9,119,646760,2018-09-01 00:00:00
PE,2018,9,129,231142740,2018-09-01 00:00:00
PE,2018,9,131,298630970,2018-09-01 00:00:00
PE,2018,9,132,286215008,2018-09-01 00:00:00
PE,2018,9,133,23620599,2018-09-01 00:00:00
PE,2018,9,134,64333678,2018-09-01 00:00:00
PE,2018,9,135,60226581,2018-09-01 00:00:00
PE,2018,9,139,733026836,2018-09-01 00:00:00
PE,2018,9,211,152861388,2018-09-01 00:00:00
PE,2018,9,212,0,2018-09-01 00:00:00
PE,2018,9,219,152861388,2018-09-01 00:00:00
PE,2018,9,221,340517994,2018-09-01 00:00:00
PE,2018,9,222,21044872,2018-09-01 00:00:00
PE,2018,9,229,361562866,2018-09-01 00:00:00
PE,2018,9,239,3761719,2018-09-01 00:00:00
PE,2018,9,249,8788945,2018-09-01 00:00:00
PE,2018,9,399,1491791254,2018-09-01 00:00:00
PE,2018,9,409,17808813,2018-09-01 00:00:00
PE,2018,9,419,7408043,2018-09-01 00:00:00
PE,2018,9,429,12937489,2018-09-01 00:00:00
PE,2018,9,439,15962180,2018-09-01 00:00:00
PE,2018,9,499,54116525,2018-09-01 00:00:00
PE,2018,9,999,1545907779,2018-09-01 00:00:00
PE,2019,1,119,1393591,2019-01-01 00:00:00
PE,2019,1,129,231655182,2019-01-01 00:00:00
PE,2019,1,131,280456909,2019-01-01 00:00:00
PE,2019,1,132,328665158,2019-01-01 00:00:00
PE,2019,1,133,25892631,2019-01-01 00:00:00
PE,2019,1,134,57522708,2019-01-01 00:00:00
PE,2019,1,135,73378430,2019-01-01 00:00:00
PE,2019,1,139,765915836,2019-01-01 00:00:00
PE,2019,1,211,180619227,2019-01-01 00:00:00
PE,2019,1,212,0,2019-01-01 00:00:00
PE,2019,1,219,180619227,2019-01-01 00:00:00
PE,2019,1,221,263279397,2019-01-01 00:00:00
PE,2019,1,222,65606602,2019-01-01 00:00:00
PE,2019,1,229,328885999,2019-01-01 00:00:00
PE,2019,1,239,4553998,2019-01-01 00:00:00
PE,2019,1,249,7383673,2019-01-01 00:00:00
PE,2019,1,399,1520407506,2019-01-01 00:00:00
PE,2019,1,409,172382957,2019-01-01 00:00:00
PE,2019,1,419,10611138,2019-01-01 00:00:00
PE,2019,1,429,12214596,2019-01-01 00:00:00
PE,2019,1,439,19804134,2019-01-01 00:00:00
PE,2019,1,499,215012825,2019-01-01 00:00:00
PE,2019,1,999,1735420331,2019-01-01 00:00:00
PE,2019,10,119,1712707.38,2019-10-01 00:00:00
PE,2019,10,129,317938062.95,2019-10-01 00:00:00
PE,2019,10,131,357907345.82,2019-10-01 00:00:00
PE,2019,10,132,222436549.93,2019-10-01 00:00:00
PE,2019,10,133,26990084.77,2019-10-01 00:00:00
PE,2019,10,134,69634781.04,2019-10-01 00:00:00
PE,2019,10,135,101715577.95,2019-10-01 00:00:00
PE,2019,10,139,778684339.51,2019-10-01 00:00:00
PE,2019,10,211,48332756.42,2019-10-01 00:00:00
PE,2019,10,212,102538418.33,2019-10-01 00:00:00
PE,2019,10,219,150871174.75,2019-10-01 00:00:00
PE,2019,10,221,199913244.08,2019-10-01 00:00:00
PE,2019,10,222,106080597.99,2019-10-01 00:00:00
PE,2019,10,229,305993842.07,2019-10-01 00:00:00
PE,2019,10,239,7692886.87,2019-10-01 00:00:00
PE,2019,10,249,0,2019-10-01 00:00:00
PE,2019,10,399,1562893013.53,2019-10-01 00:00:00
PE,2019,10,409,25387014.33,2019-10-01 00:00:00
PE,2019,10,419,10595019.95,2019-10-01 00:00:00
PE,2019,10,429,10120971.76,2019-10-01 00:00:00
PE,2019,10,439,16075160.85,2019-10-01 00:00:00
PE,2019,10,499,62178166.89,2019-10-01 00:00:00
PE,2019,10,999,1625071180.42,2019-10-01 00:00:00
PE,2019,11,119,1664932.37,2019-11-01 00:00:00
PE,2019,11,129,323948215.14,2019-11-01 00:00:00
PE,2019,11,131,370415776.02,2019-11-01 00:00:00
PE,2019,11,132,242915950.79,2019-11-01 00:00:00
PE,2019,11,133,28983661.33,2019-11-01 00:00:00
PE,2019,11,134,71465407.45,2019-11-01 00:00:00
PE,2019,11,135,101383226.64,2019-11-01 00:00:00
PE,2019,11,139,815164022.23,2019-11-01 00:00:00
PE,2019,11,211,51934880.09,2019-11-01 00:00:00
PE,2019,11,212,142464066.97,2019-11-01 00:00:00
PE,2019,11,219,194398947.06,2019-11-01 00:00:00
PE,2019,11,221,156150139.26,2019-11-01 00:00:00
PE,2019,11,222,114527759.53,2019-11-01 00:00:00
PE,2019,11,229,270677898.79,2019-11-01 00:00:00
PE,2019,11,239,6455019.23,2019-11-01 00:00:00
PE,2019,11,249,0,2019-11-01 00:00:00
PE,2019,11,399,1612309034.82,2019-11-01 00:00:00
PE,2019,11,409,19518362.69,2019-11-01 00:00:00
PE,2019,11,419,9350438.5,2019-11-01 00:00:00
PE,2019,11,429,8314227.96,2019-11-01 00:00:00
PE,2019,11,439,20107484.62,2019-11-01 00:00:00
PE,2019,11,499,57290513.77,2019-11-01 00:00:00
PE,2019,11,999,1669599548.59,2019-11-01 00:00:00
PE,2019,12,119,1942483.85,2019-12-01 00:00:00
PE,2019,12,129,294066510.42,2019-12-01 00:00:00
PE,2019,12,131,396557173.39,2019-12-01 00:00:00
PE,2019,12,132,278312307.84,2019-12-01 00:00:00
PE,2019,12,133,30263642.67,2019-12-01 00:00:00
PE,2019,12,134,68730510.71,2019-12-01 00:00:00
PE,2019,12,135,103160357.34,2019-12-01 00:00:00
PE,2019,12,139,877023991.95,2019-12-01 00:00:00
PE,2019,12,211,52164074.26,2019-12-01 00:00:00
PE,2019,12,212,124338471.67,2019-12-01 00:00:00
PE,2019,12,219,176502545.93,2019-12-01 00:00:00
PE,2019,12,221,412473550.2,2019-12-01 00:00:00
PE,2019,12,222,140663677.23,2019-12-01 00:00:00
PE,2019,12,229,553137227.43,2019-12-01 00:00:00
PE,2019,12,239,214635532.8,2019-12-01 00:00:00
PE,2019,12,249,0,2019-12-01 00:00:00
PE,2019,12,399,2117308292.38,2019-12-01 00:00:00
PE,2019,12,409,45232468.11,2019-12-01 00:00:00
PE,2019,12,419,33365805.01,2019-12-01 00:00:00
PE,2019,12,429,7056626.29,2019-12-01 00:00:00
PE,2019,12,439,50739189.89,2019-12-01 00:00:00
PE,2019,12,499,136394089.3,2019-12-01 00:00:00
PE,2019,12,999,2253702381.68,2019-12-01 00:00:00
PE,2019,2,119,1040168,2019-02-01 00:00:00
PE,2019,2,129,208258300,2019-02-01 00:00:00
PE,2019,2,131,246710033,2019-02-01 00:00:00
PE,2019,2,132,275408790,2019-02-01 00:00:00
PE,2019,2,133,22500735,2019-02-01 00:00:00
PE,2019,2,134,69977321,2019-02-01 00:00:00
PE,2019,2,135,59345891,2019-02-01 00:00:00
PE,2019,2,139,673942771,2019-02-01 00:00:00
PE,2019,2,211,162292792,2019-02-01 00:00:00
PE,2019,2,212,0,2019-02-01 00:00:00
PE,2019,2,219,162292792,2019-02-01 00:00:00
PE,2019,2,221,148334118,2019-02-01 00:00:00
PE,2019,2,222,53435938,2019-02-01 00:00:00
PE,2019,2,229,201770056,2019-02-01 00:00:00
PE,2019,2,239,4251493,2019-02-01 00:00:00
PE,2019,2,249,7743316,2019-02-01 00:00:00
PE,2019,2,399,1259298898,2019-02-01 00:00:00
PE,2019,2,409,448581645,2019-02-01 00:00:00
PE,2019,2,419,9234563,2019-02-01 00:00:00
PE,2019,2,429,10350344,2019-02-01 00:00:00
PE,2019,2,439,15757876,2019-02-01 00:00:00
PE,2019,2,499,483924428,2019-02-01 00:00:00
PE,2019,2,999,1743223326,2019-02-01 00:00:00
PE,2019,3,119,1328424.22,2019-03-01 00:00:00
PE,2019,3,129,213462072.23,2019-03-01 00:00:00
PE,2019,3,131,247552489.2,2019-03-01 00:00:00
PE,2019,3,132,259852399.58,2019-03-01 00:00:00
PE,2019,3,133,22515714.37,2019-03-01 00:00:00
PE,2019,3,134,68418645.86,2019-03-01 00:00:00
PE,2019,3,135,54367554.21,2019-03-01 00:00:00
PE,2019,3,139,652706803.22,2019-03-01 00:00:00
PE,2019,3,211,151995689.78,2019-03-01 00:00:00
PE,2019,3,212,0,2019-03-01 00:00:00
PE,2019,3,219,151995689.78,2019-03-01 00:00:00
PE,2019,3,221,167937597.23,2019-03-01 00:00:00
PE,2019,3,222,124714516.21,2019-03-01 00:00:00
PE,2019,3,229,292652113.44,2019-03-01 00:00:00
PE,2019,3,239,3478761.47,2019-03-01 00:00:00
PE,2019,3,249,6540197.75,2019-03-01 00:00:00
PE,2019,3,399,1322164062.11,2019-03-01 00:00:00
PE,2019,3,409,173594813.38,2019-03-01 00:00:00
PE,2019,3,419,5298043.79,2019-03-01 00:00:00
PE,2019,3,429,9267624.45,2019-03-01 00:00:00
PE,2019,3,439,17191955.14,2019-03-01 00:00:00
PE,2019,3,499,205352436.76,2019-03-01 00:00:00
PE,2019,3,999,1527516498.87,2019-03-01 00:00:00
PE,2019,4,119,5777524,2019-04-01 00:00:00
PE,2019,4,129,216843054,2019-04-01 00:00:00
PE,2019,4,131,265805068,2019-04-01 00:00:00
PE,2019,4,132,295747580,2019-04-01 00:00:00
PE,2019,4,133,21561199,2019-04-01 00:00:00
PE,2019,4,134,71253147,2019-04-01 00:00:00
PE,2019,4,135,60961595,2019-04-01 00:00:00
PE,2019,4,139,715328589,2019-04-01 00:00:00
PE,2019,4,211,184867007,2019-04-01 00:00:00
PE,2019,4,212,0,2019-04-01 00:00:00
PE,2019,4,219,184867007,2019-04-01 00:00:00
PE,2019,4,221,182366924,2019-04-01 00:00:00
PE,2019,4,222,119183776,2019-04-01 00:00:00
PE,2019,4,229,301550700,2019-04-01 00:00:00
PE,2019,4,239,4094485,2019-04-01 00:00:00
PE,2019,4,249,6283258,2019-04-01 00:00:00
PE,2019,4,399,1434744617,2019-04-01 00:00:00
PE,2019,4,409,152235952,2019-04-01 00:00:00
PE,2019,4,419,8375885,2019-04-01 00:00:00
PE,2019,4,429,10059916,2019-04-01 00:00:00
PE,2019,4,439,17533479,2019-04-01 00:00:00
PE,2019,4,499,188205232,2019-04-01 00:00:00
PE,2019,4,999,1622949849,2019-04-01 00:00:00
PE,2019,5,119,1868366.92,2019-05-01 00:00:00
PE,2019,5,129,254821672.75,2019-05-01 00:00:00
PE,2019,5,131,271610076.25,2019-05-01 00:00:00
PE,2019,5,132,299623276.05,2019-05-01 00:00:00
PE,2019,5,133,22122821.14,2019-05-01 00:00:00
PE,2019,5,134,74370432.96,2019-05-01 00:00:00
PE,2019,5,135,61854837.92,2019-05-01 00:00:00
PE,2019,5,139,729581444.32,2019-05-01 00:00:00
PE,2019,5,211,162851909.52,2019-05-01 00:00:00
PE,2019,5,212,0,2019-05-01 00:00:00
PE,2019,5,219,162851909.52,2019-05-01 00:00:00
PE,2019,5,221,142554976.26,2019-05-01 00:00:00
PE,2019,5,222,110463873.3,2019-05-01 00:00:00
PE,2019,5,229,253018849.56,2019-05-01 00:00:00
PE,2019,5,239,4201584.13,2019-05-01 00:00:00
PE,2019,5,249,11550453.9,2019-05-01 00:00:00
PE,2019,5,399,1417894281.1,2019-05-01 00:00:00
PE,2019,5,409,57596806.63,2019-05-01 00:00:00
PE,2019,5,419,6159594.09,2019-05-01 00:00:00
PE,2019,5,429,10534171.98,2019-05-01 00:00:00
PE,2019,5,439,20519746.57,2019-05-01 00:00:00
PE,2019,5,499,94810319.27,2019-05-01 00:00:00
PE,2019,5,999,1512704600.37,2019-05-01 00:00:00
PE,2019,6,119,1505468.53,2019-06-01 00:00:00
PE,2019,6,129,259358116.77,2019-06-01 00:00:00
PE,2019,6,131,261745507.3,2019-06-01 00:00:00
PE,2019,6,132,298536396.92,2019-06-01 00:00:00
PE,2019,6,133,24039106.43,2019-06-01 00:00:00
PE,2019,6,134,67896774.51,2019-06-01 00:00:00
PE,2019,6,135,53841682.26,2019-06-01 00:00:00
PE,2019,6,139,706059467.42,2019-06-01 00:00:00
PE,2019,6,211,50620485.81,2019-06-01 00:00:00
PE,2019,6,212,135206005.36,2019-06-01 00:00:00
PE,2019,6,219,185826491.17,2019-06-01 00:00:00
PE,2019,6,221,142206983.21,2019-06-01 00:00:00
PE,2019,6,222,68093725.4,2019-06-01 00:00:00
PE,2019,6,229,210300708.61,2019-06-01 00:00:00
PE,2019,6,239,7553736.4,2019-06-01 00:00:00
PE,2019,6,249,0,2019-06-01 00:00:00
PE,2019,6,399,1370603988.9,2019-06-01 00:00:00
PE,2019,6,409,44793375.52,2019-06-01 00:00:00
PE,2019,6,419,8698076.26,2019-06-01 00:00:00
PE,2019,6,429,5268155.95,2019-06-01 00:00:00
PE,2019,6,439,22904945.72,2019-06-01 00:00:00
PE,2019,6,499,81664553.45,2019-06-01 00:00:00
PE,2019,6,999,1452268542.35,2019-06-01 00:00:00
PE,2019,7,119,1186728.24,2019-07-01 00:00:00
PE,2019,7,129,230007680.23,2019-07-01 00:00:00
PE,2019,7,131,266790502.49,2019-07-01 00:00:00
PE,2019,7,132,295003405.84,2019-07-01 00:00:00
PE,2019,7,133,23905119.91,2019-07-01 00:00:00
PE,2019,7,134,60756414.7,2019-07-01 00:00:00
PE,2019,7,135,62872489.75,2019-07-01 00:00:00
PE,2019,7,139,709327932.69,2019-07-01 00:00:00
PE,2019,7,211,48921879.49,2019-07-01 00:00:00
